,﻿Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
908,197901ABKAC48,349480.0,588000.0,,,1,3,1,1,11/01/1979,5,10:00,4,9999,3,107,6,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
909,197901ABKAE44,225570.0,624000.0,,,1,3,2,1,11/01/1979,5,10:00,24,9999,3,306,6,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
910,197901ABKAW76,124980.0,96000.0,,,1,3,1,1,11/01/1979,5,10:00,27,9999,6,0,9,30,3,4,-1,-1,-1,-1,1,8,3,-1,0,-1,-1,
911,197901ABKCE00,341360.0,840000.0,,,1,3,1,1,11/01/1979,5,10:10,20,9999,3,215,9,30,3,4,-1,-1,0,1,1,8,1,-1,0,-1,-1,
912,197901ABKFD06,278570.0,556000.0,,,1,3,1,1,11/01/1979,5,10:25,10,9999,3,3036,9,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
913,197901ABKJD92,355970.0,12000.0,,,1,3,1,1,11/01/1979,5,10:45,19,9999,3,213,9,30,6,2,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
914,197901ABKLI33,321580.0,263000.0,,,1,3,1,1,11/01/1979,5,10:55,3,9999,4,502,9,30,0,-1,-1,0,0,1,1,8,1,-1,0,-1,-1,
915,197901ABLAD73,391980.0,403000.0,,,1,2,1,1,11/01/1979,5,11:00,17,9999,3,112,6,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
916,197901ABLBD67,466980.0,577000.0,,,1,3,2,2,11/01/1979,5,11:05,16,9999,3,124,9,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
917,197901ABLEE87,164380.0,687000.0,,,1,3,3,1,11/01/1979,5,11:20,28,9999,3,404,9,30,3,4,-1,-1,-1,-1,1,2,1,-1,0,-1,-1,
918,197901ABLEQ84,231680.0,314000.0,,,1,3,2,2,11/01/1979,5,11:20,28,9999,5,0,9,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
919,197901ABLGE51,135970.0,561000.0,,,1,3,1,1,11/01/1979,5,11:30,25,9999,3,315,6,30,7,2,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
920,197901ABLGF05,239580.0,845000.0,,,1,3,2,1,11/01/1979,5,11:30,30,9999,3,502,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
921,197901ABLGU35,305380.0,635000.0,,,1,3,2,2,11/01/1979,5,11:30,3,9999,6,0,9,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
922,197901ABLIF02,227880.0,752000.0,,,1,3,2,1,11/01/1979,5,11:40,30,9999,3,1,1,70,1,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
923,197901ABLII18,301370.0,898000.0,,,1,3,1,1,11/01/1979,5,11:40,1,9999,4,323,9,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
924,197901ABLJD94,462060.0,614000.0,,,1,3,1,1,11/01/1979,5,11:45,19,9999,3,223,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
925,197901ABLJW95,130590.0,195000.0,,,1,3,3,1,11/01/1979,5,11:45,29,9999,6,0,6,30,0,-1,-1,0,-1,-1,1,8,3,-1,0,-1,-1,
926,197901ABLKC80,340670.0,670000.0,,,1,2,1,1,11/01/1979,5,11:50,8,9999,3,202,6,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
927,197901ABLLE83,200580.0,663000.0,,,1,3,1,1,11/01/1979,5,11:55,28,9999,3,4088,6,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
928,197901ABMBE74,167280.0,44000.0,,,1,3,1,1,11/01/1979,5,12:05,27,9999,3,4020,9,30,6,2,-1,-1,0,5,1,8,1,-1,0,-1,-1,
929,197901ABMDI83,338070.0,153000.0,,,1,3,1,1,11/01/1979,5,12:15,8,9999,4,225,9,30,3,4,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
930,197901ABMDV40,444480.0,990000.0,,,1,3,4,3,11/01/1979,5,12:15,14,9999,6,0,9,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
931,197901ABMGE02,347460.0,672000.0,,,1,3,1,1,11/01/1979,5,12:30,20,9999,3,215,9,30,3,2,-1,-1,0,5,1,8,1,-1,0,-1,-1,
932,197901ABNEF39,216990.0,819000.0,,,1,3,1,1,11/01/1979,5,13:20,33,9999,3,1,3,70,0,-1,-1,0,-1,-1,1,8,3,-1,0,-1,-1,
933,197901ABNFF39,221900.0,129000.0,,,1,3,2,1,11/01/1979,5,13:25,33,9999,3,111,9,30,0,-1,-1,0,-1,-1,1,3,3,-1,0,-1,-1,
934,197901ABNGE03,309860.0,863000.0,,,1,3,1,1,11/01/1979,5,13:30,20,9999,3,23,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
935,197901ABNID00,279570.0,240000.0,,,1,3,2,1,11/01/1979,5,13:40,10,9999,3,214,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
936,197901ABOAF11,334190.0,61000.0,,,1,3,1,1,11/01/1979,5,14:00,31,9999,3,10,9,30,3,4,-1,-1,0,1,1,8,1,-1,0,-1,-1,
937,197901ABOAO37,328880.0,527000.0,,,1,3,2,1,11/01/1979,5,14:00,3,9999,5,0,9,30,0,-1,-1,0,0,1,1,8,1,-1,0,-1,-1,
938,197901ABOGC52,365880.0,112000.0,,,1,3,1,1,11/01/1979,5,14:30,5,9999,3,13,6,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
939,197901ABOGI63,435970.0,883000.0,,,1,3,2,2,11/01/1979,5,14:30,6,9999,4,210,-1,30,6,2,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
940,197901ABOHP52,540280.0,652000.0,,,1,3,2,1,11/01/1979,5,14:35,15,9999,5,0,9,30,9,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
941,197901ABOIE17,249860.0,537000.0,,,1,3,1,1,11/01/1979,5,14:40,21,9999,3,217,6,40,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
942,197901ABOJF89,213160.0,119000.0,,,1,3,2,1,11/01/1979,5,14:45,38,9999,3,24,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
943,197901ABPBO40,331180.0,420000.0,,,1,3,3,1,11/01/1979,5,15:05,4,9999,5,0,6,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
944,197901ABPDE02,339960.0,852000.0,,,1,3,2,1,11/01/1979,5,15:15,20,9999,3,215,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
945,197901ABPEC65,449270.0,895000.0,,,1,3,1,2,11/01/1979,5,15:20,6,9999,3,2016,3,70,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
946,197901ABPLE77,136180.0,37000.0,,,1,3,1,1,11/01/1979,5,15:55,27,9999,3,4020,3,40,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
947,197901ABQAX17,338990.0,17000.0,,,1,3,1,1,11/01/1979,5,16:00,31,9999,6,0,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
948,197901ABQAX70,221750.0,590000.0,,,1,3,2,1,11/01/1979,5,16:00,513,9999,6,0,9,30,0,-1,-1,0,-1,-1,4,8,3,-1,0,-1,-1,
949,197901ABQBU15,268880.0,5000.0,,,1,3,2,1,11/01/1979,5,16:05,1,9999,6,0,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
950,197901ABQCE46,185170.0,506000.0,,,1,3,1,1,11/01/1979,5,16:10,24,9999,3,305,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
951,197901ABQDR67,432290.0,557000.0,,,1,3,2,2,11/01/1979,5,16:15,456,9999,5,0,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
952,197901ABQDV88,482570.0,118000.0,,,1,2,1,1,11/01/1979,5,16:15,18,9999,6,0,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
953,197901ABQEJ70,409680.0,400000.0,,,1,2,1,2,11/01/1979,5,16:20,17,9999,4,165,6,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
954,197901ABQGD00,287070.0,360000.0,,,1,3,2,1,11/01/1979,5,16:30,10,9999,3,24,6,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
955,197901ABQJE51,186570.0,831000.0,,,1,3,2,1,11/01/1979,5,16:45,25,9999,3,4,3,40,6,2,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
956,197901ABQKC40,334880.0,240000.0,,,1,3,1,1,11/01/1979,5,16:50,4,9999,3,10,-1,30,0,-1,-1,0,-1,-1,4,8,1,-1,0,-1,-1,
957,197901ABQKQ95,149180.0,955000.0,,,1,2,2,1,11/01/1979,5,16:50,29,9999,5,0,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
958,197901ABQLC12,302180.0,52000.0,,,1,3,2,1,11/01/1979,5,16:55,1,9999,3,4,6,30,0,-1,-1,0,-1,-1,4,8,1,-1,0,-1,-1,
959,197901ABRAE08,327560.0,568000.0,,,1,3,1,1,11/01/1979,5,17:00,20,9999,3,237,9,30,3,4,-1,-1,0,4,4,8,2,-1,0,-1,-1,
960,197901ABRAL18,343190.0,68000.0,,,1,3,1,1,11/01/1979,5,17:00,31,9999,4,137,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
961,197901ABRDV66,484380.0,626000.0,,,1,3,2,3,11/01/1979,5,17:15,16,9999,6,0,9,30,6,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
962,197901ABREP52,539380.0,922000.0,,,1,3,2,1,11/01/1979,5,17:20,15,9999,5,0,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
963,197901ABRGF18,317380.0,898000.0,,,1,3,2,1,11/01/1979,5,17:30,31,9999,3,105,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
964,197901ABRGZ71,59670.0,471000.0,,,1,3,2,1,11/01/1979,5,17:30,57,9999,6,0,6,40,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
965,197901ABRHW89,190880.0,389000.0,,,1,3,2,1,11/01/1979,5,17:35,28,9999,6,0,9,30,8,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
966,197901ABRJQ68,97380.0,78000.0,,,1,3,2,1,11/01/1979,5,17:45,26,9999,5,0,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
967,197901ABRKE52,108970.0,382000.0,,,1,3,3,1,11/01/1979,5,17:50,25,9999,3,244,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
968,197901ABRLU35,305380.0,635000.0,,,1,3,2,2,11/01/1979,5,17:55,3,9999,6,0,9,30,6,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
969,197901ABSDD38,381180.0,788000.0,,,1,3,2,1,11/01/1979,5,18:15,13,9999,3,112,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
970,197901ABSGK77,205770.0,917000.0,,,1,3,1,1,11/01/1979,5,18:30,27,9999,4,490,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
971,197901ABSGW72,167880.0,332000.0,,,1,3,2,1,11/01/1979,5,18:30,27,9999,6,0,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
972,197901ABSID73,414680.0,323000.0,,,1,3,1,1,11/01/1979,5,18:40,17,9999,3,124,9,30,7,2,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
973,197901ABTBC35,321180.0,415000.0,,,1,3,2,1,11/01/1979,5,19:05,3,9999,3,1200,9,30,0,-1,-1,0,-1,-1,4,8,1,-1,0,-1,-1,
974,197901ABTEI18,292470.0,868000.0,,,1,3,1,1,11/01/1979,5,19:20,1,9999,4,324,9,30,6,2,-1,-1,0,5,4,8,1,-1,0,-1,-1,
975,197901ABTJC30,317080.0,400000.0,,,1,3,2,1,11/01/1979,5,19:45,3,9999,3,1,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
976,197901ABTJD24,265170.0,894000.0,,,1,3,2,2,11/01/1979,5,19:45,12,9999,3,4,6,30,6,2,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
977,197901ABUAE09,334670.0,29000.0,,,1,3,4,1,11/01/1979,5,20:00,20,9999,3,212,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
978,197901ABUAJ64,499080.0,584000.0,,,1,3,2,1,11/01/1979,5,20:00,16,9999,4,178,6,30,6,2,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
979,197901ABUDD06,251970.0,386000.0,,,1,3,1,1,11/01/1979,5,20:15,10,9999,3,218,9,30,6,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
980,197901ABUDK50,98070.0,360000.0,,,1,3,1,1,11/01/1979,5,20:15,25,9999,4,3377,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
981,197901ABUDO61,440670.0,791000.0,,,1,3,2,1,11/01/1979,5,20:15,6,9999,5,0,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
982,197901ABUFO73,403270.0,353000.0,,,1,3,2,1,11/01/1979,5,20:25,7,9999,5,0,6,30,8,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
983,197901ABUGE05,313260.0,765000.0,,,1,3,2,1,11/01/1979,5,20:30,20,9999,3,235,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
984,197901ABUGI30,294080.0,760000.0,,,1,2,1,1,11/01/1979,5,20:30,3,9999,4,540,6,30,0,-1,-1,0,-1,-1,4,8,1,-1,0,-1,-1,
985,197901ABVGP97,423960.0,877000.0,,,1,3,2,2,11/01/1979,5,21:30,19,9999,5,0,9,30,0,-1,-1,0,-1,-1,4,8,2,-1,0,-1,-1,
986,197901ABVGX26,270990.0,806000.0,,,1,2,1,1,11/01/1979,5,21:30,32,9999,6,0,9,30,0,-1,-1,0,-1,-1,4,8,3,-1,0,-1,-1,
987,197901ABVHD34,372980.0,934000.0,,,1,3,1,2,11/01/1979,5,21:35,13,9999,3,112,9,30,3,1,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
988,197901ABVLC80,325270.0,670000.0,,,1,3,2,1,11/01/1979,5,21:55,8,9999,3,202,9,30,6,2,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
989,197901ABWHE78,130780.0,428000.0,,,1,3,1,1,11/01/1979,5,22:35,27,9999,3,312,9,30,6,4,-1,-1,-1,-1,4,8,3,-1,0,-1,-1,
990,197901ABWJC21,261380.0,501000.0,,,1,3,1,1,11/01/1979,5,22:45,2,9999,3,5,6,30,3,4,-1,-1,0,4,4,8,1,-1,0,-1,-1,
991,197901ABWJE14,301060.0,484000.0,,,1,3,1,1,11/01/1979,5,22:45,21,9999,3,232,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
992,197901ABWKD95,431850.0,775000.0,,,1,3,1,1,11/01/1979,5,22:50,19,9999,3,233,9,30,0,-1,-1,0,-1,-1,4,8,2,-1,0,-1,-1,
993,197901ABWKW04,311050.0,744000.0,,,1,3,3,1,11/01/1979,5,22:50,20,9999,6,0,9,30,3,4,-1,-1,-1,-1,4,8,2,-1,0,-1,-1,
994,197901ABXAE21,248070.0,61000.0,,,1,3,1,1,11/01/1979,5,23:00,22,9999,3,219,9,30,3,4,-1,-1,0,1,4,8,1,-1,0,-1,-1,
995,197901ABXED87,487270.0,827000.0,,,1,3,2,1,11/01/1979,5,23:20,18,9999,3,206,9,30,3,4,-1,-1,-1,-1,4,8,2,-1,0,-1,-1,
996,197901ABXEE42,183070.0,352000.0,,,1,3,1,1,11/01/1979,5,23:20,24,9999,3,307,9,30,0,-1,-1,0,-1,-1,4,8,3,-1,0,-1,-1,
997,197901ABXGE83,216680.0,333000.0,,,1,2,1,1,11/01/1979,5,23:30,28,9999,3,4000,-1,30,3,2,-1,-1,0,5,4,8,1,-1,0,-1,-1,
998,197901ABXHC63,380470.0,693000.0,,,1,2,1,1,11/01/1979,5,23:35,6,9999,3,2211,9,30,0,-1,-1,0,-1,-1,4,8,1,-1,0,-1,-1,
999,197901ACAFF12,323890.0,52000.0,,,1,3,2,2,12/01/1979,6,00:25,31,9999,3,109,6,30,0,-1,-1,0,-1,-1,4,8,2,-1,0,-1,-1,
